ID,Country,Organization,Certificate/Badge,Record Type,Category,Subcategory,Level,Price Status,Conditions,Exam/Assessment,Duration,Language,Available from Russia,Validity,Credly/Verification,LinkedIn,Official URL,Priority,Completion Status,Evidence Status,Last Reviewed,Source Page,Extraction Method,Confidence
SRCX-11d295edcb8e,United States,Marvell,Marvell — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.marvell.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15fb7bcdb13b,Taiwan,MediaTek,MediaTek — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://corp.mediatek.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-09b84a65476c,United States,MongoDB,MongoDB — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.mongodb.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f07b25fdf5b,United States,New Relic,New Relic — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.newrelic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-108fffae29ee,United States,OpenAI Academy,OpenAI Academy — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.openai.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11bb29b3ba08,Global,OpenTofu,OpenTofu — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentofu.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ad8f0dba84f,United States,SAE International,SAE International — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.sae.org/learn,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-009847f2692c,Germany,Siemens,Siemens — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.siemens.com/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01e1f07f2d29,United States,Snowflake,Snowflake — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.snowflake.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c09f199b622,United States,Unity,Unity — Java source & credential directory,source-watch,Java,Java,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.unity.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-05e5b6dcf043,United States,Alteryx,Alteryx — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://community.alteryx.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-101782cc8070,Global,Apache Kafka,Apache Kafka — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://kafka.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-00ad579d5826,Global,Apache Spark,Apache Spark — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://spark.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ee515210364,Global,Autoware Foundation,Autoware Foundation — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.autoware.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-037e47df700b,United States,AWS,AWS — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://aws.amazon.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-132d87365170,Global,CNCF,CNCF — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cncf.io/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-141b6f728f57,United States,Docker,Docker — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.docker.com/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11299c69e2a5,United States,ISACA,ISACA — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.isaca.org/credentialing,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08bcba866f42,Canada,Linux Professional Institute,Linux Professional Institute — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.lpi.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11bf768018ee,Global,OpenTelemetry,OpenTelemetry — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentelemetry.io/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15188973cd9f,Global,OWASP,OWASP — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://owasp.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-090ab515500c,United States,Palo Alto Networks,Palo Alto Networks — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.paloaltonetworks.com/services/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a8e37644c21,United States,PTC,PTC — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ptc.com/en/academic-program,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0bc5b8190549,United States,Qlik,Qlik — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learning.qlik.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-065ecea7b866,United States,Unity,Unity — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.unity.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0860a4eb874d,United States,Vercel,Vercel — JavaScript source & credential directory,source-watch,JavaScript,JavaScript,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://vercel.com/academy,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-036684fe3c40,Russia,1C,1C — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://1c.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13972ee80043,Global,Apache Spark,Apache Spark — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://spark.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08a55cc5b111,United States,Autodesk,Autodesk — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.autodesk.com/certification/overview,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-07ef99628eb0,United States,Cadence,Cadence — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cadence.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02a41f0ab829,Israel,Check Point,Check Point — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.checkpoint.com/services/training-and-certification/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0890274ca0da,United States,Cisco,Cisco — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.netacad.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a9f3ecb1246,France,Dassault Systèmes,Dassault Systèmes — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.3ds.com/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0bb753734249,European Union,EIT Health,EIT Health — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://eithealth.eu/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15f3f3c87458,United States,Epic Games,Epic Games — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://dev.epicgames.com/community/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-123599ad71bc,Global,FAO eLearning Academy,FAO eLearning Academy — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://elearning.fao.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f2c54c6a941,United Kingdom,FutureLearn,FutureLearn — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.futurelearn.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f3eef4323a2,United States,HashiCorp,HashiCorp — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://developer.hashicorp.com/certifications,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04533b0147de,United States,HubSpot Academy,HubSpot Academy — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.hubspot.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-038f83e8b3b7,United States,New Relic,New Relic — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.newrelic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-06455edc88a4,United States,NIST,NIST — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nist.gov/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02f6ab9a3373,Global,OpenTelemetry,OpenTelemetry — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentelemetry.io/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-07aaa9d28048,Germany,Phoenix Contact,Phoenix Contact — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.phoenixcontact.com/en-pc/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ca581d55bb8,United States,Rockwell Automation,Rockwell Automation — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.rockwellautomation.com/en-us/services/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d4fd03a8655,Global,ROS,ROS — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ros.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13e56dd774f2,Russia,Roscosmos Education,Roscosmos Education — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.roscosmos.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-000d4669f0a2,Switzerland,STMicroelectronics,STMicroelectronics — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.st.com/content/st_com/en/about/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-07e006f7d196,United States,USGS,USGS — Kubernetes source & credential directory,source-watch,Kubernetes,Kubernetes,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.usgs.gov/educational-resources,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04a130f10685,United States,Autodesk,Autodesk — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.autodesk.com/certification/overview,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-110d5917500a,United States,CrowdStrike,CrowdStrike — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.crowdstrike.com/services/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0fb446c344aa,France,Dassault Aviation,Dassault Aviation — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.dassault-aviation.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1207afcca871,Europe,ESA,ESA — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learningzone.esa.int/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0fbff8c51399,China,Espressif,Espressif — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.espressif.com/en/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0952208aa49f,Germany,Festo,Festo — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.festo.com/us/en/e/academy/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-07ebf73eb718,Sweden,Grafana Labs,Grafana Labs — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://grafana.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-093bb3f91097,United Kingdom/Global,GSMA,GSMA — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.gsma.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c023e3a7ee2,Global,IETF,IETF — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ietf.org/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d850268260b,Global,ISC2,ISC2 — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.isc2.org/certifications,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03fb08f9f462,Russia,Kaspersky,Kaspersky — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://certification.kaspersky.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f4561f9137b,United States,OpenAI Academy,OpenAI Academy — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.openai.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11be99a2c090,Global,OpenWHO,OpenWHO — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://openwho.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1214837b6c28,United States,Oracle,Oracle — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.oracle.com/education/certification/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d3385e62935,United States,Rockwell Automation,Rockwell Automation — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.rockwellautomation.com/en-us/services/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-000eebeeecef,Global,ROS,ROS — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ros.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b3b5893111c,United States,RStudio / Posit,RStudio / Posit — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://posit.co/learn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-011e5e117efa,United States,Sentry,Sentry — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://sentry.io/resources/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0fa191a10a4d,United States,SiFive,SiFive — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.sifive.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-093fa753fdcf,United States,Snowflake,Snowflake — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.snowflake.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d8ba7b5c16c,United States,Synopsys,Synopsys — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.synopsys.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-119a5be3155d,Russia,Группа Астра,Группа Астра — LLM source & credential directory,source-watch,LLM,LLM,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://astra.ru/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
LNG-00a3de7f20e0,Russia,1C,1C — JA credential-language watch,language-watch,Languages,JA,catalog,⚠️ verify current offer,Language availability must be verified on the official credential/course page.,Varies,Varies,JA,Unknown,Varies,Provider-dependent,Varies,https://1c.ru/,C,Не начато,Language watch — auto review,2026-08-31,,curated,discovery
LNG-16c51ffa25c8,Russia,1C,1C — SV credential-language watch,language-watch,Languages,SV,catalog,⚠️ verify current offer,Language availability must be verified on the official credential/course page.,Varies,Varies,SV,Unknown,Varies,Provider-dependent,Varies,https://1c.ru/,C,Не начато,Language watch — auto review,2026-08-31,,curated,discovery
LNG-0bfc5ce02b1d,Global,3GPP,3GPP — DE credential-language watch,language-watch,Languages,DE,catalog,⚠️ verify current offer,Language availability must be verified on the official credential/course page.,Varies,Varies,DE,Unknown,Varies,Provider-dependent,Varies,https://www.3gpp.org/,C,Не начато,Language watch — auto review,2026-08-31,,curated,discovery
LNG-08dd0a036781,Global,3GPP,3GPP — ES credential-language watch,language-watch,Languages,ES,catalog,⚠️ verify current offer,Language availability must be verified on the official credential/course page.,Varies,Varies,ES,Unknown,Varies,Provider-dependent,Varies,https://www.3gpp.org/,C,Не начато,Language watch — auto review,2026-08-31,,curated,discovery
